graph,temporal_edges,batch_size,order,size,time,iterations,error,technique
"email-Eu-core-temporal","332335","5000","751","6952","0.404","39","0.00001214","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","751","6952","0.432","43","0.0000033571","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","751","6952","0.411","43","0.0000033097","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","751","6952","0.561","37","0.000019014","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","751","6952","0.61","43","0.0000033571","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","751","6952","0.596","43","0.0000033097","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","738","6296","0.462","35","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","738","6296","0.664","47","0.0000052661","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","738","6296","0.692","47","0.0000056968","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","738","6296","0.416","29","0.0000089248","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","738","6296","0.377","29","0.0001","D:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","738","6296","0.378","29","0.00010005","D:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","738","6296","0.359","27","0.000014365","D:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","738","6296","0.264","20","0.00043196","D:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","738","6296","0.262","20","0.00043213","D:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","802","10532","0.403","28","0","I:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","802","10532","0.497","34","0.0000058119","I:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","802","10532","0.455","34","0.0000058218","I:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","802","10532","0.3","20","0.000030505","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","802","10532","0.241","16","0.000092431","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","802","10532","0.225","16","0.000092392","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","802","10532","0.244","16","0.00014643","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","802","10532","0.165","11","0.00020915","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","802","10532","0.158","11","0.00020914","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","796","10152","0.408","28","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","796","10152","0.577","41","0.0000054198","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","796","10152","0.544","41","0.0000056374","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","796","10152","0.291","20","0.000029635","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","796","10152","0.33","23","0.000098174","D:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","796","10152","0.311","23","0.000098189","D:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","796","10152","0.236","16","0.00014413","D:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","796","10152","0.19","13","0.00049915","D:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","796","10152","0.274","13","0.00049906","D:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","827","12761","0.449","26","0","I:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","827","12761","0.581","34","0.0000060347","I:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","827","12761","0.527","33","0.0000068092","I:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","827","12761","0.332","19","0.000027127","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","827","12761","0.262","15","0.00010565","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","827","12761","0.246","15","0.0001056","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","827","12761","0.282","16","0.000093162","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","827","12761","0.16","9","0.0002801","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","827","12761","0.152","9","0.0002801","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","824","12441","0.456","27","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","824","12441","0.586","35","0.000005261","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","824","12441","0.542","35","0.0000052367","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","824","12441","0.348","20","0.000020793","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","824","12441","0.273","16","0.00011238","D:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","824","12441","0.253","16","0.00011239","D:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","824","12441","0.276","16","0.00010216","D:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","824","12441","0.156","9","0.0003503","D:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","824","12441","0.148","9","0.00035028","D:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","850","14927","0.684","25","0","I:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","850","14927","0.898","33","0.0000062376","I:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","850","14927","0.875","33","0.0000062438","I:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","850","14927","0.42","18","0.000026753","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","850","14927","0.338","15","0.00010268","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","850","14927","0.315","15","0.00010269","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","850","14927","0.283","14","0.00014854","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","850","14927","0.163","8","0.00035299","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","850","14927","0.153","8","0.000353","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","845","14580","0.506","26","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","845","14580","0.747","39","0.0000055819","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","845","14580","0.696","39","0.0000055865","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","845","14580","0.37","19","0.000022506","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","845","14580","0.407","21","0.0001045","D:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","845","14580","0.387","21","0.00010449","D:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","845","14580","0.295","15","0.00011749","D:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","845","14580","0.22","11","0.00053093","D:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","845","14580","0.205","11","0.00053093","D:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","865","16627","0.725","24","0","I:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","865","16627","1.108","34","0.0000048732","I:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","865","16627","1.043","34","0.0000048592","I:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","865","16627","0.517","17","0.000026639","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","865","16627","0.452","15","0.00010071","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","865","16627","0.441","15","0.00010071","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","865","16627","0.426","14","0.00010289","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","865","16627","0.242","8","0.00032822","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","865","16627","0.237","8","0.0003282","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","861","16342","0.588","24","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","861","16342","0.845","38","0.0000051017","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","861","16342","0.749","38","0.0000051018","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","861","16342","0.366","17","0.000028385","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","861","16342","0.406","19","0.00010847","D:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","861","16342","0.381","19","0.00010848","D:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","861","16342","0.305","14","0.00010765","D:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","861","16342","0.197","9","0.00055023","D:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","861","16342","0.186","9","0.00055024","D:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","883","18363","0.593","23","0","I:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","883","18363","1.085","33","0.0000055786","I:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","883","18363","1.061","33","0.0000055788","I:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","883","18363","0.606","17","0.000019205","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","883","18363","0.554","15","0.000098758","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","883","18363","0.511","15","0.000098759","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","883","18363","0.434","13","0.00012307","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","883","18363","0.265","8","0.00030837","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","883","18363","0.262","8","0.00030837","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","881","18090","0.749","23","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","881","18090","0.941","29","0.0000056584","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","881","18090","0.736","29","0.0000056573","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","881","18090","0.418","17","0.000021653","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","881","18090","0.286","12","0.000086665","D:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","881","18090","0.267","12","0.000086677","D:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","881","18090","0.315","13","0.00013636","D:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","881","18090","0.192","8","0.00018735","D:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","881","18090","0.181","8","0.00018734","D:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","913","19981","0.609","24","0","I:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","913","19981","0.814","32","0.000006821","I:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","913","19981","0.935","32","0.0000068212","I:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","913","19981","0.61","17","0.000024361","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","913","19981","0.5","14","0.00011279","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","913","19981","0.49","14","0.00011277","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","913","19981","0.528","14","0.000092503","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","913","19981","0.358","9","0.00026129","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","913","19981","0.349","9","0.00026128","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","901","19710","0.853","24","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","901","19710","1.582","45","0.0000054293","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","901","19710","1.47","45","0.0000054337","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","901","19710","0.499","17","0.000025665","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","901","19710","0.698","27","0.00010207","D:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","901","19710","0.639","27","0.00010207","D:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","901","19710","0.359","14","0.000095058","D:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","901","19710","0.407","16","0.00060949","D:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","901","19710","0.383","16","0.00060949","D:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","959","21882","0.641","23","0","I:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","959","21882","0.895","32","0.0000060747","I:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","959","21882","0.844","32","0.0000060646","I:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","959","21882","0.456","16","0.00002831","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","959","21882","0.398","14","0.00010681","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","959","21882","0.377","14","0.0001068","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","959","21882","0.371","13","0.00011513","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","959","21882","0.231","8","0.00030655","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","959","21882","0.22","8","0.00030655","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","953","21540","0.642","23","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","953","21540","1.137","41","0.0000047235","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","953","21540","1.074","41","0.0000047215","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","953","21540","0.451","16","0.00002941","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","953","21540","0.704","22","0.0001072","D:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","953","21540","0.826","22","0.00010722","D:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","953","21540","0.508","13","0.00011826","D:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","953","21540","0.427","11","0.00064199","D:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","953","21540","0.439","11","0.00064198","D:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","975","23474","0.69","23","0","I:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","975","23474","0.953","32","0.0000060237","I:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","975","23474","0.905","32","0.0000060207","I:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","975","23474","0.516","17","0.000018293","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","975","23474","0.429","14","0.00010516","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","975","23474","0.4","14","0.00010516","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","975","23474","0.395","13","0.0001215","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","975","23474","0.25","8","0.00029787","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","975","23474","0.233","8","0.00029787","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","972","23210","0.682","23","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","972","23210","1.007","34","0.0000055508","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","972","23210","1.338","34","0.0000055383","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","972","23210","0.711","17","0.000019253","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","972","23210","0.67","16","0.00010393","D:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","972","23210","0.702","16","0.00010393","D:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","972","23210","0.591","13","0.00012485","D:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","972","23210","0.337","8","0.00038791","D:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","972","23210","0.326","8","0.00038791","D:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","986","24929","0.721","23","0","I:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","986","24929","1.039","33","0.0000054587","I:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","986","24929","0.998","33","0.0000054626","I:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","986","24929","0.54","17","0.000020948","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","986","24929","0.446","14","0.00010401","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","986","24929","0.423","14","0.00010401","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","986","24929","0.448","14","0.000083354","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","986","24929","0.291","9","0.00023471","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","986","24929","0.276","9","0.00023471","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","5000","985","24707","0.999","23","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","5000","985","24707","1.023","23","0.0000061767","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","5000","985","24707","1.018","23","0.0000061765","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","985","24707","0.833","17","0.000020749","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","5000","985","24707","0.443","10","0.00004623","D:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","5000","985","24707","0.429","10","0.00004623","D:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","5000","985","24707","0.577","13","0.0001315","D:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","5000","985","24707","0.353","8","0.000079661","D:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","5000","985","24707","0.345","8","0.000079661","D:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","10000","751","6952","0.461","46","0","I:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","10000","751","6952","0.463","46","0.0000017445","I:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","10000","751","6952","0.434","46","0.0000019513","I:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","10000","751","6952","0.403","39","0.00001214","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","10000","751","6952","0.415","41","0.0000072745","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","10000","751","6952","0.387","41","0.0000073805","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","10000","751","6952","0.384","37","0.000019014","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","10000","751","6952","0.406","39","0.000012059","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","10000","751","6952","0.365","39","0.000012203","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","10000","722","5574","0.311","36","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","10000","722","5574","0.575","53","0.0000047366","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","10000","722","5574","0.625","53","0.0000047854","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","10000","722","5574","0.363","30","0.0000084539","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","10000","722","5574","0.438","35","0.000092592","D:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","10000","722","5574","0.416","35","0.000092369","D:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","10000","722","5574","0.332","27","0.00001723","D:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","10000","722","5574","0.367","27","0.00034023","D:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","10000","722","5574","0.362","27","0.00034002","D:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","10000","802","10532","0.394","28","0","I:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","10000","802","10532","0.495","34","0.00000564","I:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","10000","802","10532","0.477","34","0.0000056605","I:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","10000","802","10532","0.292","20","0.000030505","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","10000","802","10532","0.295","20","0.000048591","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","10000","802","10532","0.278","20","0.000048387","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","10000","802","10532","0.244","16","0.00014643","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","10000","802","10532","0.24","16","0.000098244","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","10000","802","10532","0.226","16","0.000098109","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","10000","794","9707","0.361","26","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","10000","794","9707","0.597","43","0.0000050829","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","10000","794","9707","0.535","43","0.000005042","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","10000","794","9707","0.27","19","0.000025632","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","10000","794","9707","0.349","24","0.00010824","D:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","10000","794","9707","0.311","24","0.00010821","D:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","10000","794","9707","0.226","16","0.00008581","D:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","10000","794","9707","0.242","17","0.00033841","D:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","10000","794","9707","0.224","17","0.00033834","D:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","10000","827","12761","0.552","26","0","I:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","10000","827","12761","0.647","34","0.0000059645","I:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","10000","827","12761","0.545","33","0.000006742","I:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","10000","827","12761","0.332","19","0.000027127","I:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","10000","827","12761","0.297","17","0.000076548","I:pagerankMonolithicSeqL2Norm (incremental)"
"email-Eu-core-temporal","332335","10000","827","12761","0.284","17","0.000076448","I:pagerankMonolithicSeqL2Norm (dynamic)"
"email-Eu-core-temporal","332335","10000","827","12761","0.281","16","0.000093162","I:pagerankMonolithicSeqLiNorm (static)"
"email-Eu-core-temporal","332335","10000","827","12761","0.213","12","0.00018075","I:pagerankMonolithicSeqLiNorm (incremental)"
"email-Eu-core-temporal","332335","10000","827","12761","0.199","12","0.00018073","I:pagerankMonolithicSeqLiNorm (dynamic)"
"email-Eu-core-temporal","332335","10000","817","12112","0.428","26","0","D:pagerankMonolithicSeqL1Norm (static)"
"email-Eu-core-temporal","332335","10000","817","12112","0.727","45","0.0000051345","D:pagerankMonolithicSeqL1Norm (incremental)"
"email-Eu-core-temporal","332335","10000","817","12112","0.674","45","0.0000050009","D:pagerankMonolithicSeqL1Norm (dynamic)"
"email-Eu-core-temporal","332335","10000","817","12112","0.313","19","0.000025546","D:pagerankMonolithicSeqL2Norm (static)"
"email-Eu-core-temporal","332335","10000","817","12112","0.423","26","0.00011143","D:pagerankMonolithicSeqL2Norm (incremental)"
